               * c:\avkk\waveformgenerator\waveformgenerator.cir
               Transient Analysis  Sat Oct 08 17:51:56  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
176	8.001961e-01	-1.62437e-10	-1.40592e-09	-8.26322e-10	
177	8.002000e-01	-9.17543e-10	1.019521e-09	-2.93826e-10	
178	8.002008e-01	-2.18937e-11	-4.05195e-10	-4.22842e-10	
179	8.002023e-01	-1.98203e-11	-4.01937e-10	-4.15067e-10	
180	8.002054e-01	-1.81244e-11	-3.86102e-10	-3.99699e-10	
181	8.002116e-01	-1.28590e-11	-3.73284e-10	-3.78487e-10	
182	8.002239e-01	-8.61693e-12	-3.46731e-10	-3.51369e-10	
183	8.002486e-01	-2.14322e-12	-3.35782e-10	-3.33403e-10	
184	8.002979e-01	-1.33633e-13	-3.22322e-10	-3.23148e-10	
185	8.003965e-01	9.278585e-13	-3.15379e-10	-3.13049e-10	
186	8.005939e-01	-1.77646e-13	-2.91029e-10	-2.92365e-10	
187	8.009885e-01	8.652037e-13	-2.63256e-10	-2.60909e-10	
188	8.017777e-01	-3.00811e-13	-2.12350e-10	-2.13909e-10	
189	8.033562e-01	7.114899e-13	-1.63014e-10	-1.60874e-10	
190	8.065132e-01	-4.41862e-13	-1.11053e-10	-1.12850e-10	
191	8.128272e-01	5.761294e-13	-8.29469e-11	-8.09857e-11	
192	8.254552e-01	-5.22082e-13	-6.22035e-11	-6.41137e-11	
193	8.507112e-01	5.526447e-13	-6.27689e-11	-6.08498e-11	
194	9.002000e-01	-5.21905e-13	-5.78307e-11	-5.97506e-11	
195	9.002100e-01	3.899743e-10	-1.87394e-10	6.157471e-11	
196	9.002300e-01	3.286419e-10	-5.20852e-11	7.949723e-11	
197	9.002700e-01	7.614027e-10	-2.20253e-10	1.427087e-10	
198	9.003000e-01	4.018911e-10	-8.44454e-11	8.202467e-11	
199	9.003048e-01	6.110156e-12	-7.97800e-11	-7.56824e-11	
200	9.003145e-01	5.287987e-12	-7.24243e-11	-6.93674e-11	
201	9.003339e-01	3.494804e-12	-6.15546e-11	-6.04892e-11	
202	9.003726e-01	1.267564e-12	-4.84407e-11	-4.98737e-11	
203	9.004501e-01	-9.07043e-13	-3.64220e-11	-4.03362e-11	
204	9.006050e-01	-2.42779e-12	-2.91607e-11	-3.48584e-11	
205	9.009148e-01	-3.18906e-12	-2.55045e-11	-3.20315e-11	
206	9.015344e-01	-3.10235e-12	-2.46142e-11	-3.08055e-11	
207	9.027737e-01	-2.58313e-12	-2.46107e-11	-2.97747e-11	
208	9.052523e-01	-1.88718e-12	-2.49076e-11	-2.86714e-11	
209	9.102095e-01	-1.09040e-12	-2.64291e-11	-2.85952e-11	
210	9.201238e-01	-4.33631e-13	-3.02409e-11	-3.10906e-11	
211	9.399524e-01	-5.57189e-15	-3.64656e-11	-3.64679e-11	
212	9.796096e-01	-5.99410e-14	-4.06398e-11	-4.07550e-11	
213	1.000100e+00	4.480075e-14	-4.04704e-11	-4.03809e-11	
214	1.000110e+00	-2.56429e-10	-8.41008e-11	-2.41232e-10	
215	1.000130e+00	-7.57378e-11	-1.23494e-09	-5.34033e-10	
216	1.000164e+00	-2.17924e-10	-8.93301e-10	-4.37311e-10	
217	1.000196e+00	-1.62436e-10	-1.40592e-09	-8.26322e-10	
218	1.000200e+00	-9.17539e-10	1.019522e-09	-2.93826e-10	
219	1.000201e+00	-2.19035e-11	-4.05195e-10	-4.22842e-10	
220	1.000202e+00	-1.98301e-11	-4.01937e-10	-4.15067e-10	
221	1.000205e+00	-1.81202e-11	-3.86102e-10	-3.99699e-10	
222	1.000212e+00	-1.28573e-11	-3.73284e-10	-3.78487e-10	
223	1.000224e+00	-8.62466e-12	-3.46731e-10	-3.51369e-10	
224	1.000249e+00	-2.12969e-12	-3.35782e-10	-3.33402e-10	
225	1.000298e+00	-1.35607e-13	-3.22322e-10	-3.23148e-10	
226	1.000397e+00	9.270362e-13	-3.15378e-10	-3.13049e-10	
227	1.000594e+00	-1.77889e-13	-2.91029e-10	-2.92364e-10	
228	1.000988e+00	8.649817e-13	-2.63256e-10	-2.60909e-10	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	1.001778e+00	-3.00811e-13	-2.12349e-10	-2.13908e-10	
230	1.003356e+00	7.111013e-13	-1.63014e-10	-1.60874e-10	
231	1.006513e+00	-4.41952e-13	-1.11053e-10	-1.12850e-10	
232	1.012827e+00	5.765458e-13	-8.29467e-11	-8.09856e-11	
233	1.025455e+00	-5.22048e-13	-6.22036e-11	-6.41140e-11	
234	1.050711e+00	5.525615e-13	-6.27688e-11	-6.08498e-11	
235	1.100200e+00	-5.21829e-13	-5.78311e-11	-5.97507e-11	
236	1.100210e+00	3.899744e-10	-1.87394e-10	6.157497e-11	
237	1.100230e+00	3.286416e-10	-5.20851e-11	7.949715e-11	
238	1.100270e+00	7.614026e-10	-2.20253e-10	1.427087e-10	
239	1.100300e+00	4.018910e-10	-8.44450e-11	8.202455e-11	
240	1.100305e+00	6.110135e-12	-7.97801e-11	-7.56823e-11	
241	1.100315e+00	5.287967e-12	-7.24245e-11	-6.93676e-11	
242	1.100334e+00	3.494799e-12	-6.15548e-11	-6.04891e-11	
243	1.100373e+00	1.267532e-12	-4.84406e-11	-4.98736e-11	
244	1.100450e+00	-9.07023e-13	-3.64222e-11	-4.03364e-11	
245	1.100605e+00	-2.42778e-12	-2.91609e-11	-3.48584e-11	
246	1.100915e+00	-3.18906e-12	-2.55045e-11	-3.20316e-11	
247	1.101534e+00	-3.10233e-12	-2.46142e-11	-3.08053e-11	
248	1.102774e+00	-2.58314e-12	-2.46107e-11	-2.97748e-11	
249	1.105252e+00	-1.88718e-12	-2.49077e-11	-2.86714e-11	
250	1.110209e+00	-1.09041e-12	-2.64292e-11	-2.85951e-11	
251	1.120124e+00	-4.33621e-13	-3.02411e-11	-3.10908e-11	
252	1.139952e+00	-5.57863e-15	-3.64655e-11	-3.64680e-11	
253	1.179610e+00	-5.99353e-14	-4.06398e-11	-4.07548e-11	
254	1.200100e+00	4.479579e-14	-4.04705e-11	-4.03809e-11	
255	1.200110e+00	-2.56429e-10	-8.40999e-11	-2.41231e-10	
256	1.200130e+00	-7.57376e-11	-1.23494e-09	-5.34033e-10	
257	1.200164e+00	-2.17923e-10	-8.93300e-10	-4.37310e-10	
258	1.200196e+00	-1.62449e-10	-1.40593e-09	-8.26324e-10	
259	1.200200e+00	-9.17545e-10	1.019526e-09	-2.93824e-10	
260	1.200201e+00	-2.19032e-11	-4.05192e-10	-4.22841e-10	
261	1.200202e+00	-1.98300e-11	-4.01934e-10	-4.15066e-10	
262	1.200205e+00	-1.81277e-11	-3.86101e-10	-3.99698e-10	
263	1.200212e+00	-1.28618e-11	-3.73282e-10	-3.78486e-10	
264	1.200224e+00	-8.61732e-12	-3.46731e-10	-3.51368e-10	
265	1.200249e+00	-2.13483e-12	-3.35781e-10	-3.33402e-10	
266	1.200298e+00	-1.46719e-13	-3.22323e-10	-3.23148e-10	
